time,EURUSD
2018-01-14 16:00:00,1.1646549033780074
2018-01-14 22:00:00,1.1626507388005096
2018-01-15 04:00:00,1.164395081225443
2018-01-15 10:00:00,1.1673651578319066
2018-01-15 16:00:00,1.170051081998934
2018-01-15 22:00:00,1.1675638094898562
2018-01-16 04:00:00,1.1666265959829316
2018-01-16 10:00:00,1.1675581207112056
2018-01-16 16:00:00,1.170373998225514
2018-01-16 22:00:00,1.1689377363331028
2018-01-17 04:00:00,1.168360251434328
2018-01-17 10:00:00,1.165098268218009
2018-01-17 16:00:00,1.1615843791562313
2018-01-17 22:00:00,1.163911402658551
2018-01-18 04:00:00,1.1678294231640658
2018-01-18 10:00:00,1.1675841751895448
2018-01-18 16:00:00,1.1704820106315692
2018-01-18 22:00:00,1.1715055645995436
2018-01-19 04:00:00,1.1695825959350683
2018-01-19 10:00:00,1.1706046597991089
2018-01-19 16:00:00,1.1750791534624567
2018-01-19 22:00:00,1.1749386634076007
2018-01-20 04:00:00,1.1795081788609862
2018-01-20 10:00:00,1.1717732400602492
2018-01-20 16:00:00,1.1741481988093867
2018-01-20 22:00:00,1.174368510425911
2018-01-21 04:00:00,1.1734557722100154
2018-01-21 10:00:00,1.173689784899586
2018-01-21 16:00:00,1.167837241269343
2018-01-21 22:00:00,1.1671610494606068
2018-01-22 04:00:00,1.1681684888759911
2018-01-22 10:00:00,1.1724573709620478
2018-01-22 16:00:00,1.170904102689367
2018-01-22 22:00:00,1.1685047660164904
2018-01-23 04:00:00,1.1670049105393157
2018-01-23 10:00:00,1.1696435759064225
2018-01-23 16:00:00,1.1705701574791165
2018-01-23 22:00:00,1.168985809824347
2018-01-24 04:00:00,1.1704516644045568
2018-01-24 10:00:00,1.1707006387793748
2018-01-24 16:00:00,1.1735038517965888
2018-01-24 22:00:00,1.1714108603460451
2018-01-25 04:00:00,1.1704165727396862
2018-01-25 10:00:00,1.1692347326302235
2018-01-25 16:00:00,1.1649296195206718
2018-01-25 22:00:00,1.1657573637751761
2018-01-26 04:00:00,1.1664834348353281
2018-01-26 10:00:00,1.166463352411327
2018-01-26 16:00:00,1.1657444868771867
2018-01-26 22:00:00,1.1615920262263872
2018-01-27 04:00:00,1.1603363120546155
2018-01-27 10:00:00,1.1593077978233297
2018-01-27 16:00:00,1.1569502033374974
2018-01-27 22:00:00,1.1564491045385432
2018-01-28 04:00:00,1.157583127346769
2018-01-28 10:00:00,1.1630196687041459
2018-01-28 16:00:00,1.1634924677659797
2018-01-28 22:00:00,1.1642069271134152
2018-01-29 04:00:00,1.1639553519640604
2018-01-29 10:00:00,1.1583505610837947
2018-01-29 16:00:00,1.1582390350299163
2018-01-29 22:00:00,1.1583786987293125
2018-01-30 04:00:00,1.1654991605371672
2018-01-30 10:00:00,1.1649038562890568
2018-01-30 16:00:00,1.165747398598172
2018-01-30 22:00:00,1.1656112712367197
2018-01-31 04:00:00,1.1621758148699792
2018-01-31 10:00:00,1.1654660007650708
2018-01-31 16:00:00,1.1676239130190242
2018-01-31 22:00:00,1.1699001697213212
2018-02-01 04:00:00,1.1672084427165146
2018-02-01 10:00:00,1.1712738734978065
2018-02-01 16:00:00,1.1671411645669822
2018-02-01 22:00:00,1.1688197188839426
2018-02-02 04:00:00,1.1752026389728927
2018-02-02 10:00:00,1.172260868714877
2018-02-02 16:00:00,1.1705673037436366
2018-02-02 22:00:00,1.1708238364046577
2018-02-03 04:00:00,1.1693159802349529
2018-02-03 10:00:00,1.164756773361629
2018-02-03 16:00:00,1.16492149027752
2018-02-03 22:00:00,1.1617969892764592
2018-02-04 04:00:00,1.1631384548810164
2018-02-04 10:00:00,1.1604331674546222
2018-02-04 16:00:00,1.1649034308950301
2018-02-04 22:00:00,1.162589748389987
2018-02-05 04:00:00,1.1616192124845872
2018-02-05 10:00:00,1.1639491905990322
2018-02-05 16:00:00,1.160338226139936
2018-02-05 22:00:00,1.1609634104983528
2018-02-06 04:00:00,1.16472853605056
2018-02-06 10:00:00,1.1600224234747707
2018-02-06 16:00:00,1.1605231793936521
2018-02-06 22:00:00,1.1612425866027107
2018-02-07 04:00:00,1.1634796163151475
2018-02-07 10:00:00,1.159852460201267
2018-02-07 16:00:00,1.1559952555134316
2018-02-07 22:00:00,1.157469920380951
2018-02-08 04:00:00,1.1582948671851425
2018-02-08 10:00:00,1.158985685719819
2018-02-08 16:00:00,1.1599551426733223
2018-02-08 22:00:00,1.1579500835249301
2018-02-09 04:00:00,1.1585878660688302
2018-02-09 10:00:00,1.159402270061125
2018-02-09 16:00:00,1.1572988467124736
2018-02-09 22:00:00,1.1626747219256452
2018-02-10 04:00:00,1.164017900838978
2018-02-10 10:00:00,1.1605214954944976
2018-02-10 16:00:00,1.162393048779606
2018-02-10 22:00:00,1.159529302452111
2018-02-11 04:00:00,1.161778313990978
2018-02-11 10:00:00,1.1651133162775216
2018-02-11 16:00:00,1.162690415892028
2018-02-11 22:00:00,1.1654590969265899
2018-02-12 04:00:00,1.1666274165720696
2018-02-12 10:00:00,1.1689924064732162
2018-02-12 16:00:00,1.1745136760314823
2018-02-12 22:00:00,1.1737581544796538
2018-02-13 04:00:00,1.1715133311754509
2018-02-13 10:00:00,1.1688759638912831
2018-02-13 16:00:00,1.166459446414397
2018-02-13 22:00:00,1.1661996415252014
2018-02-14 04:00:00,1.1671596787563132
2018-02-14 10:00:00,1.1679322754229469
2018-02-14 16:00:00,1.1703148995096948
2018-02-14 22:00:00,1.1703178308358468
2018-02-15 04:00:00,1.1745430723855936
2018-02-15 10:00:00,1.1737309898359303
2018-02-15 16:00:00,1.1817046069490247
2018-02-15 22:00:00,1.183518932163312
2018-02-16 04:00:00,1.180950063056414
2018-02-16 10:00:00,1.1777572818952196
2018-02-16 16:00:00,1.1791433526529587
2018-02-16 22:00:00,1.178449445964213
2018-02-17 04:00:00,1.1805194420891105
2018-02-17 10:00:00,1.1818814771735577
2018-02-17 16:00:00,1.1816308594475389
2018-02-17 22:00:00,1.179096637989917
2018-02-18 04:00:00,1.1746044659464507
2018-02-18 10:00:00,1.1732588030759783
2018-02-18 16:00:00,1.1757381649147962
2018-02-18 22:00:00,1.1763323383202282
2018-02-19 04:00:00,1.1726393503841916
2018-02-19 10:00:00,1.1731119633384997
2018-02-19 16:00:00,1.1742073321199502
2018-02-19 22:00:00,1.1715804689113498
2018-02-20 04:00:00,1.1719956483738987
2018-02-20 10:00:00,1.1721310472368471
2018-02-20 16:00:00,1.1687514873371807
2018-02-20 22:00:00,1.1697622728995967
2018-02-21 04:00:00,1.1713682428992884
2018-02-21 10:00:00,1.1745089343566015
2018-02-21 16:00:00,1.1775719359717012
2018-02-21 22:00:00,1.1734879452055926
2018-02-22 04:00:00,1.170704730386288
2018-02-22 10:00:00,1.1721779209428178
2018-02-22 16:00:00,1.1736492996780796
2018-02-22 22:00:00,1.1751262321045637
2018-02-23 04:00:00,1.1864639371618484
2018-02-23 10:00:00,1.1881228544227571
2018-02-23 16:00:00,1.1914648809970163
2018-02-23 22:00:00,1.1942740925991342
2018-02-24 04:00:00,1.1961846401927692
2018-02-24 10:00:00,1.1952063543418154
2018-02-24 16:00:00,1.1974403955396837
2018-02-24 22:00:00,1.195093245382636
2018-02-25 04:00:00,1.1943500729599068
2018-02-25 10:00:00,1.1928659303750555
2018-02-25 16:00:00,1.1930743247769706
2018-02-25 22:00:00,1.1999622384337463
2018-02-26 04:00:00,1.1943378427751812
2018-02-26 10:00:00,1.196352776688333
2018-02-26 16:00:00,1.191503298775706
2018-02-26 22:00:00,1.1900626543824115
2018-02-27 04:00:00,1.1932710682885452
2018-02-27 10:00:00,1.1934270390666077
2018-02-27 16:00:00,1.1901801367342768
2018-02-27 22:00:00,1.1880180468795725
2018-02-28 04:00:00,1.1900024978721706
2018-02-28 10:00:00,1.1877960006776755
2018-02-28 16:00:00,1.188403293609798
2018-02-28 22:00:00,1.1885030400083625
2018-03-01 04:00:00,1.1865329470769594
2018-03-01 10:00:00,1.192873884980797
2018-03-01 16:00:00,1.1947300049530203
2018-03-01 22:00:00,1.1886608842197757
2018-03-02 04:00:00,1.1891794148365602
2018-03-02 10:00:00,1.1871779685093677
2018-03-02 16:00:00,1.1896749506222124
2018-03-02 22:00:00,1.1872845599022501
2018-03-03 04:00:00,1.1869084389403606
2018-03-03 10:00:00,1.1883721676589076
2018-03-03 16:00:00,1.1909113237439424
2018-03-03 22:00:00,1.1873074439184919
2018-03-04 04:00:00,1.1862793805227236
2018-03-04 10:00:00,1.1848361262281708
2018-03-04 16:00:00,1.1828669990530278
2018-03-04 22:00:00,1.1880636387066053
2018-03-05 04:00:00,1.189231430467353
2018-03-05 10:00:00,1.185453061422892
2018-03-05 16:00:00,1.1881407456587068
2018-03-05 22:00:00,1.1944252139897973
2018-03-06 04:00:00,1.1974762778087948
2018-03-06 10:00:00,1.1929005942111446
2018-03-06 16:00:00,1.1914216169984624
2018-03-06 22:00:00,1.1951653071022994
2018-03-07 04:00:00,1.1930169303885094
2018-03-07 10:00:00,1.1943055455463092
2018-03-07 16:00:00,1.1965847628148467
2018-03-07 22:00:00,1.1937792820531519
2018-03-08 04:00:00,1.19356583741658
2018-03-08 10:00:00,1.183897734970356
2018-03-08 16:00:00,1.1808342629120527
2018-03-08 22:00:00,1.1800534933038809
2018-03-09 04:00:00,1.1763428108286071
2018-03-09 10:00:00,1.181117874226677
2018-03-09 16:00:00,1.1768671940366295
2018-03-09 22:00:00,1.1755379544557825
2018-03-10 04:00:00,1.1758869663939027
2018-03-10 10:00:00,1.1800961415726026
2018-03-10 16:00:00,1.175832321661944
2018-03-10 22:00:00,1.179221134539454
2018-03-11 04:00:00,1.1792159255214862
2018-03-11 10:00:00,1.1762906568164062
2018-03-11 16:00:00,1.1776150330880544
2018-03-11 22:00:00,1.1781658726518474
2018-03-12 04:00:00,1.1763640193315341
2018-03-12 10:00:00,1.1765340223469607
2018-03-12 16:00:00,1.1753659701361547
2018-03-12 22:00:00,1.1756643080751148
2018-03-13 04:00:00,1.1775767003592748
2018-03-13 10:00:00,1.1822196432775707
2018-03-13 16:00:00,1.1785315170417883
2018-03-13 22:00:00,1.1847973766837614
2018-03-14 04:00:00,1.178994021037688
2018-03-14 10:00:00,1.178511365739656
2018-03-14 16:00:00,1.1802105804993712
2018-03-14 22:00:00,1.1810045150427937
2018-03-15 04:00:00,1.1791320435101342
2018-03-15 10:00:00,1.1784833390221552
2018-03-15 16:00:00,1.176996439857274
2018-03-15 22:00:00,1.1752282588975118
2018-03-16 04:00:00,1.1776917714367459
2018-03-16 10:00:00,1.1787080143952873
2018-03-16 16:00:00,1.1766326371506686
2018-03-16 22:00:00,1.179246483595767
2018-03-17 04:00:00,1.1801173823301898
2018-03-17 10:00:00,1.1824825275023045
2018-03-17 16:00:00,1.1843097761262218
2018-03-17 22:00:00,1.1818223953532554
2018-03-18 04:00:00,1.1801330629775058
2018-03-18 10:00:00,1.182304418832167
2018-03-18 16:00:00,1.1840743818909805
2018-03-18 22:00:00,1.1839769910600866
2018-03-19 04:00:00,1.1842887951060805
2018-03-19 10:00:00,1.1880420117539718
2018-03-19 16:00:00,1.186250693162093
2018-03-19 22:00:00,1.1878386541658044
2018-03-20 04:00:00,1.1872027586561833
2018-03-20 10:00:00,1.1865212589392946
2018-03-20 16:00:00,1.18974935182083
2018-03-20 22:00:00,1.1921712174024837
2018-03-21 04:00:00,1.194562454147787
2018-03-21 10:00:00,1.1984315595792543
2018-03-21 16:00:00,1.198458536102794
2018-03-21 22:00:00,1.2004674951613639
2018-03-22 04:00:00,1.1995007077528081
2018-03-22 10:00:00,1.2004371825270375
2018-03-22 16:00:00,1.200010673793841
2018-03-22 22:00:00,1.2002656910502305
2018-03-23 04:00:00,1.2020168256484394
2018-03-23 10:00:00,1.1995245648755752
2018-03-23 16:00:00,1.2057795057542318
2018-03-23 22:00:00,1.2027146462710496
2018-03-24 04:00:00,1.199033404016245
2018-03-24 10:00:00,1.2024738936958024
2018-03-24 16:00:00,1.204819989495688
2018-03-24 22:00:00,1.2066651364282357
2018-03-25 04:00:00,1.208525876228412
2018-03-25 10:00:00,1.208452621317677
2018-03-25 16:00:00,1.2057087640078203
2018-03-25 22:00:00,1.2059011036350884
2018-03-26 04:00:00,1.2038252402343166
2018-03-26 10:00:00,1.206727302234874
2018-03-26 16:00:00,1.2062475504140793
2018-03-26 22:00:00,1.2037246201642302
2018-03-27 04:00:00,1.202721776275696
2018-03-27 10:00:00,1.2039279031195818
2018-03-27 16:00:00,1.202196322426334
2018-03-27 22:00:00,1.1996916933708563
2018-03-28 04:00:00,1.200386777711832
2018-03-28 10:00:00,1.2010861063213185
2018-03-28 16:00:00,1.1995288780861726
2018-03-28 22:00:00,1.1980812063711874
2018-03-29 04:00:00,1.1987404819325214
2018-03-29 10:00:00,1.1943728027391416
2018-03-29 16:00:00,1.1901418918934987
2018-03-29 22:00:00,1.1879705443886808
2018-03-30 04:00:00,1.1873011716027606
2018-03-30 10:00:00,1.1881887364433543
2018-03-30 16:00:00,1.1925435558373467
2018-03-30 22:00:00,1.1950674376636758
2018-03-31 04:00:00,1.1945538527067892
2018-03-31 10:00:00,1.194461229971227
2018-03-31 16:00:00,1.1914355286899188
2018-03-31 22:00:00,1.1913446460705723
2018-04-01 04:00:00,1.1904495123753833
2018-04-01 10:00:00,1.1913746085311487
2018-04-01 16:00:00,1.1888776327791486
2018-04-01 22:00:00,1.190386521795966
2018-04-02 04:00:00,1.1949208034205676
2018-04-02 10:00:00,1.1945601108358817
2018-04-02 16:00:00,1.195724513165183
2018-04-02 22:00:00,1.1977534160254366
2018-04-03 04:00:00,1.1965167143440532
2018-04-03 10:00:00,1.197151313069891
2018-04-03 16:00:00,1.1971530860546382
2018-04-03 22:00:00,1.1974095320322184
2018-04-04 04:00:00,1.1950618909424267
2018-04-04 10:00:00,1.1950992676081742
2018-04-04 16:00:00,1.1965521905818575
2018-04-04 22:00:00,1.2008649704076653
2018-04-05 04:00:00,1.203712201331821
2018-04-05 10:00:00,1.210172896436929
2018-04-05 16:00:00,1.2078173286957958
2018-04-05 22:00:00,1.2104178997826684
2018-04-06 04:00:00,1.2109364994239429
2018-04-06 10:00:00,1.217547432380927
2018-04-06 16:00:00,1.2150531106870541
2018-04-06 22:00:00,1.2124686450363895
2018-04-07 04:00:00,1.210616824602642
2018-04-07 10:00:00,1.2041696747227137
2018-04-07 16:00:00,1.202551891706208
2018-04-07 22:00:00,1.2002358073316406
2018-04-08 04:00:00,1.2006511421222927
2018-04-08 10:00:00,1.2016413549493046
2018-04-08 16:00:00,1.207254586751084
2018-04-08 22:00:00,1.2100902029201606
2018-04-09 04:00:00,1.2083099473800183
2018-04-09 10:00:00,1.2055629169777968
2018-04-09 16:00:00,1.2070102169287085
2018-04-09 22:00:00,1.2029968563234763
2018-04-10 04:00:00,1.2084813282692792
2018-04-10 10:00:00,1.2120135543093242
2018-04-10 16:00:00,1.2105564523566257
2018-04-10 22:00:00,1.2053467628624885
2018-04-11 04:00:00,1.2093971066755038
2018-04-11 10:00:00,1.209014574878768
2018-04-11 16:00:00,1.2127253323266765
2018-04-11 22:00:00,1.2078647103657
2018-04-12 04:00:00,1.206019974718888
2018-04-12 10:00:00,1.2059996043081866
2018-04-12 16:00:00,1.2061050753755171
2018-04-12 22:00:00,1.2047126310051703
2018-04-13 04:00:00,1.206553783054732
2018-04-13 10:00:00,1.2033016236179026
2018-04-13 16:00:00,1.2028373005136699
2018-04-13 22:00:00,1.203162999664689
2018-04-14 04:00:00,1.2046752387622537
2018-04-14 10:00:00,1.2067841042675085
2018-04-14 16:00:00,1.2033597678561703
2018-04-14 22:00:00,1.1987174166683205
2018-04-15 04:00:00,1.2025163959744467
2018-04-15 10:00:00,1.2034797387663756
2018-04-15 16:00:00,1.2011938371058515
2018-04-15 22:00:00,1.2058247907371635
2018-04-16 04:00:00,1.2061373648534248
2018-04-16 10:00:00,1.2096623075454163
2018-04-16 16:00:00,1.209830215733491
2018-04-16 22:00:00,1.2160427047921363
2018-04-17 04:00:00,1.2213542133802289
2018-04-17 10:00:00,1.220557649096168
2018-04-17 16:00:00,1.2234891931310006
2018-04-17 22:00:00,1.2254280493307703
2018-04-18 04:00:00,1.229591241144834
2018-04-18 10:00:00,1.2265918640121067
2018-04-18 16:00:00,1.2286605716337111
2018-04-18 22:00:00,1.2318790309118854
2018-04-19 04:00:00,1.2264377415739856
2018-04-19 10:00:00,1.2227784361895306
2018-04-19 16:00:00,1.2165239803855437
2018-04-19 22:00:00,1.2156684359600254
2018-04-20 04:00:00,1.2178145917846466
2018-04-20 10:00:00,1.2223605017243833
2018-04-20 16:00:00,1.2225502719710506
2018-04-20 22:00:00,1.2275012544632804
2018-04-21 04:00:00,1.2232366639802719
2018-04-21 10:00:00,1.2180020993714546
2018-04-21 16:00:00,1.2177964336395926
2018-04-21 22:00:00,1.2189297105663657
2018-04-22 04:00:00,1.2187935187844336
2018-04-22 10:00:00,1.212473933146919
2018-04-22 16:00:00,1.2121674583569093
2018-04-22 22:00:00,1.2081845624322602
2018-04-23 04:00:00,1.2101726709414518
2018-04-23 10:00:00,1.2112459593703813
2018-04-23 16:00:00,1.20836698491351
2018-04-23 22:00:00,1.2067794281432256
2018-04-24 04:00:00,1.2035519556090062
2018-04-24 10:00:00,1.203327276149317
2018-04-24 16:00:00,1.2061678959180608
2018-04-24 22:00:00,1.2031630821371475
2018-04-25 04:00:00,1.204644023320752
2018-04-25 10:00:00,1.203012061252832
2018-04-25 16:00:00,1.2005938157314502
2018-04-25 22:00:00,1.2002366010982046
2018-04-26 04:00:00,1.1970983645944242
2018-04-26 10:00:00,1.195406716329999
2018-04-26 16:00:00,1.1917964386795121
2018-04-26 22:00:00,1.197628790469148
2018-04-27 04:00:00,1.197698445243675
2018-04-27 10:00:00,1.195569258714965
2018-04-27 16:00:00,1.1961731135907065
2018-04-27 22:00:00,1.1958013766895907
2018-04-28 04:00:00,1.1951051160491044
2018-04-28 10:00:00,1.1969056022099238
2018-04-28 16:00:00,1.1991384381957548
2018-04-28 22:00:00,1.1975132056108941
2018-04-29 04:00:00,1.195754697766918
2018-04-29 10:00:00,1.1948968970567408
2018-04-29 16:00:00,1.188004608493029
2018-04-29 22:00:00,1.183477481177951
2018-04-30 04:00:00,1.1874929358474584
2018-04-30 10:00:00,1.1923506888536899
2018-04-30 16:00:00,1.191572826439999
2018-04-30 22:00:00,1.1932557906624728
2018-05-01 04:00:00,1.1941488296227933
2018-05-01 10:00:00,1.203339799428979
2018-05-01 16:00:00,1.2066763891304222
2018-05-01 22:00:00,1.2062543748085999
2018-05-02 04:00:00,1.2033401510429744
2018-05-02 10:00:00,1.1984811341457455
2018-05-02 16:00:00,1.1990549353510258
2018-05-02 22:00:00,1.1967539091694892
2018-05-03 04:00:00,1.1924704713452359
2018-05-03 10:00:00,1.1905087649024932
2018-05-03 16:00:00,1.1872585136012859
2018-05-03 22:00:00,1.1922410047115277
2018-05-04 04:00:00,1.1948358748861694
2018-05-04 10:00:00,1.1947762163047029
2018-05-04 16:00:00,1.1991689335641245
2018-05-04 22:00:00,1.199364918687135
2018-05-05 04:00:00,1.1967493088516972
2018-05-05 10:00:00,1.2012789512667983
2018-05-05 16:00:00,1.2028624088241655
2018-05-05 22:00:00,1.1997112966048618
2018-05-06 04:00:00,1.1991045800759819
2018-05-06 10:00:00,1.19644666240447
2018-05-06 16:00:00,1.1922819191458358
2018-05-06 22:00:00,1.1950099287168137
2018-05-07 04:00:00,1.200691973881917
2018-05-07 10:00:00,1.1964652878835522
2018-05-07 16:00:00,1.198114462344277
2018-05-07 22:00:00,1.1961313013428685
2018-05-08 04:00:00,1.1946396834298254
2018-05-08 10:00:00,1.1928359640534854
2018-05-08 16:00:00,1.1902265391509137
2018-05-08 22:00:00,1.190335216639269
2018-05-09 04:00:00,1.187829374917524
2018-05-09 10:00:00,1.1885971294545863
2018-05-09 16:00:00,1.1884122037461577
2018-05-09 22:00:00,1.1876668632692697
2018-05-10 04:00:00,1.1849396610402738
2018-05-10 10:00:00,1.1831967977876545
2018-05-10 16:00:00,1.1853977876946296
2018-05-10 22:00:00,1.1868475769291644
2018-05-11 04:00:00,1.1839150776510032
2018-05-11 10:00:00,1.184173590953589
2018-05-11 16:00:00,1.1863645220249999
2018-05-11 22:00:00,1.1813880896704796
2018-05-12 04:00:00,1.1829584890056688
2018-05-12 10:00:00,1.1809650407563106
2018-05-12 16:00:00,1.182615406601857
2018-05-12 22:00:00,1.1803255428094135
2018-05-13 04:00:00,1.1749764195348666
2018-05-13 10:00:00,1.1701702169717827
2018-05-13 16:00:00,1.1702757855581674
2018-05-13 22:00:00,1.171000769141686
2018-05-14 04:00:00,1.168321320660487
2018-05-14 10:00:00,1.1701529081819957
2018-05-14 16:00:00,1.165267449280768
2018-05-14 22:00:00,1.1650400118597997
2018-05-15 04:00:00,1.1614832950138567
2018-05-15 10:00:00,1.159557307256582
2018-05-15 16:00:00,1.1596599287673266
2018-05-15 22:00:00,1.1571334279076486
2018-05-16 04:00:00,1.1559868271745313
2018-05-16 10:00:00,1.1588638749525366
2018-05-16 16:00:00,1.1571590164475023
2018-05-16 22:00:00,1.159544328443584
2018-05-17 04:00:00,1.1562393979943388
2018-05-17 10:00:00,1.1577371311781899
2018-05-17 16:00:00,1.1618821955177898
2018-05-17 22:00:00,1.1546902904811085
2018-05-18 04:00:00,1.1523575911690502
2018-05-18 10:00:00,1.1539866544592379
2018-05-18 16:00:00,1.1533664224327294
2018-05-18 22:00:00,1.1544024544491622
2018-05-19 04:00:00,1.152626085542758
2018-05-19 10:00:00,1.152841040920871
2018-05-19 16:00:00,1.1523578792005027
2018-05-19 22:00:00,1.1556923807403483
2018-05-20 04:00:00,1.1563930028294902
2018-05-20 10:00:00,1.1573346976507344
2018-05-20 16:00:00,1.1561089284335406
2018-05-20 22:00:00,1.1546658318053418
2018-05-21 04:00:00,1.153383254288471
2018-05-21 10:00:00,1.1544865664009845
2018-05-21 16:00:00,1.153237555609386
2018-05-21 22:00:00,1.1540386847365443
2018-05-22 04:00:00,1.1600071765993267
2018-05-22 10:00:00,1.1625013311817185
2018-05-22 16:00:00,1.1615193641348283
2018-05-22 22:00:00,1.164977740020134
2018-05-23 04:00:00,1.1637549360730477
2018-05-23 10:00:00,1.1578055888564946
2018-05-23 16:00:00,1.154856696530823
2018-05-23 22:00:00,1.149433582641885
2018-05-24 04:00:00,1.1483894706339866
2018-05-24 10:00:00,1.1484078977795262
2018-05-24 16:00:00,1.153196486138477
2018-05-24 22:00:00,1.1541047765004653
2018-05-25 04:00:00,1.1534381835211198
2018-05-25 10:00:00,1.1557976605340314
2018-05-25 16:00:00,1.1493917420800654
2018-05-25 22:00:00,1.1500344735347114
2018-05-26 04:00:00,1.1522183472962608
2018-05-26 10:00:00,1.1479326354830528
2018-05-26 16:00:00,1.1511851781649787
2018-05-26 22:00:00,1.1521252063201362
2018-05-27 04:00:00,1.1508951404875314
2018-05-27 10:00:00,1.152682664289214
2018-05-27 16:00:00,1.1592099661608308
2018-05-27 22:00:00,1.1597023473415606
2018-05-28 04:00:00,1.1603874135261278
2018-05-28 10:00:00,1.1590208157475803
2018-05-28 16:00:00,1.1565262651952013
2018-05-28 22:00:00,1.1588947543073982
2018-05-29 04:00:00,1.15638243694067
2018-05-29 10:00:00,1.1565546531395783
2018-05-29 16:00:00,1.1551397303543665
2018-05-29 22:00:00,1.156489085227973
2018-05-30 04:00:00,1.15741945604387
2018-05-30 10:00:00,1.160390713055807
2018-05-30 16:00:00,1.1588773433221344
2018-05-30 22:00:00,1.1580609848042678
2018-05-31 04:00:00,1.1551961222602538
2018-05-31 10:00:00,1.153879103075159
2018-05-31 16:00:00,1.1549333659184746
2018-05-31 22:00:00,1.1570864008056896
2018-06-01 04:00:00,1.1543872788333902
2018-06-01 10:00:00,1.1568649573850724
2018-06-01 16:00:00,1.1607575103374936
2018-06-01 22:00:00,1.1619230165303236
2018-06-02 04:00:00,1.1673525358168853
2018-06-02 10:00:00,1.1650615543038387
2018-06-02 16:00:00,1.1614070975927024
2018-06-02 22:00:00,1.1562193305392099
2018-06-03 04:00:00,1.1605169998248257
2018-06-03 10:00:00,1.162382187750561
2018-06-03 16:00:00,1.1621858062974195
2018-06-03 22:00:00,1.1629646404823046
2018-06-04 04:00:00,1.1596621894827563
2018-06-04 10:00:00,1.1667395236176858
2018-06-04 16:00:00,1.1670814901874345
2018-06-04 22:00:00,1.1673656939410482
2018-06-05 04:00:00,1.169450620251889
2018-06-05 10:00:00,1.1708226322949897
2018-06-05 16:00:00,1.1714429931137869
2018-06-05 22:00:00,1.1690952162449728
2018-06-06 04:00:00,1.170438893464545
2018-06-06 10:00:00,1.1759235775981416
2018-06-06 16:00:00,1.1798501188007116
2018-06-06 22:00:00,1.1845232571686108
2018-06-07 04:00:00,1.1829748672236269
2018-06-07 10:00:00,1.1800163894782734
2018-06-07 16:00:00,1.1796099824193298
2018-06-07 22:00:00,1.17973893532481
2018-06-08 04:00:00,1.1829350155134404
2018-06-08 10:00:00,1.1779050626124115
2018-06-08 16:00:00,1.1823823759375522
2018-06-08 22:00:00,1.1818799468586305
2018-06-09 04:00:00,1.180583896164729
2018-06-09 10:00:00,1.1775651593571033
2018-06-09 16:00:00,1.1726682885644222
2018-06-09 22:00:00,1.1750487865370929
2018-06-10 04:00:00,1.1752289293515732
2018-06-10 10:00:00,1.1714098927330585
2018-06-10 16:00:00,1.1675883274816425
2018-06-10 22:00:00,1.1665735952925596
2018-06-11 04:00:00,1.17141621266443
